A,C,D,G,H,J,K,M,N,R,W,Z,a,b,fraud
-2.84639789,-1.558313999,-1.308452291,1.109178913,-0.261940377,4.120358877,-0.604070167,-0.009463674,-0.811469809,-0.099660982,0.018240517,-0.265802367,1.253467572,0.402837672,0
2.038306175,-1.305043935,0.480209553,-0.183624928,-0.140175307,-0.437130651,-0.49826886,0.375429396,-1.221212519,0.168101978,0.222934126,0.409585417,-0.036176489,-0.021872757,0
-0.22371234,-4.353298346,2.018489848,0.402021311,-0.115282951,-3.374251896,1.224175651,-0.592710213,-6.048159163,0.458981837,-0.068777737,-0.43784606,0.176670436,-0.121187389,1
1.054632445,1.378870073,1.790251687,-0.459403336,0.20869276,-0.446178232,-0.651616947,0.639486476,-0.914368658,-1.577958385,0.111969605,-0.533302376,0.097747703,0.034391707,0
-0.292747581,2.187496682,1.871467954,0.974159542,-0.244414737,0.372019829,-0.382576945,1.065107081,-0.354360801,-0.305785023,0.052994675,-0.332205357,-0.139361618,-0.178500405,0
1.930250166,-0.754507168,0.614268784,-0.169620603,-0.172893176,0.065261624,-0.925319609,-0.189463992,0.132063759,-0.342583355,0.167570358,0.265506009,-0.041412303,-0.046075474,0
1.298684688,-0.378609202,0.355585882,0.444726481,-0.269250355,-0.049869099,-1.021691348,-0.170827023,0.521700449,-0.555894453,0.004617267,0.218715175,-0.074329606,0.003092742,0
1.076968144,0.377428425,1.248959951,-0.009733615,0.019127701,0.024491591,-0.406870368,-1.237905619,0.596401664,-0.35694783,-0.078267766,-0.30135729,0.019681942,0.027999576,0
1.990469594,-0.223144706,0.452805752,-0.366643397,-0.163829912,-0.198700832,-0.582668298,1.377510039,-0.292100284,-0.357301439,0.361245766,-0.628773562,0.044217083,-0.028340343,0
-1.046408365,1.024623315,2.328213224,-1.79486552,-1.654040853,-0.641435405,1.56346985,-0.332691938,-0.769183567,-0.207419567,-0.335279723,0.161367139,-0.102893423,0.174532358,1
-6.545274762,2.162497267,-0.115145689,-6.519444499,0.578991151,1.846031178,-0.775656414,0.620263444,-1.929494688,1.001637924,-0.421624027,-0.056479901,0.629280936,0.178196425,0
-1.227928148,-0.082479546,-0.087106082,0.696376962,-0.507904322,-0.336514247,1.55013227,0.669584165,-1.733906996,0.793466265,-0.077828467,-0.026293785,-0.282681581,0.161832654,0
1.837343653,-2.061789892,1.152003081,0.751807669,-0.296118621,0.527196626,0.471192267,-1.471197025,1.284703728,0.276213021,-0.136688797,-0.485094293,-0.061771678,-0.061956884,0
1.08500602,0.520479691,1.048229696,-0.196628097,0.154352742,0.150377457,1.470468985,-1.171686638,0.718839939,0.198921308,-0.124882725,-0.207911544,0.027349997,0.012789069,0
1.113156294,-1.258427392,0.409652205,-0.32814854,0.426116909,-0.581467205,1.660052229,1.27281847,1.707385008,-1.0283243,0.164528516,0.146107775,-0.108827648,-0.00436897,0
-1.03325914,1.18339906,0.313363335,0.654546611,-0.078579586,-0.657908959,1.122296686,2.539305891,0.81668368,-0.404307662,0.170632967,0.066658233,0.336505155,0.226518027,0
-0.32553381,0.761830601,-0.395658832,1.095281989,-0.310665893,-0.533082913,-0.686606419,0.993312338,-0.004611138,-0.863515538,-0.056221089,0.22560337,-0.041460722,0.160340884,0
1.789281622,-1.382232855,1.349767634,0.117519935,-0.031563409,0.333465341,-0.104928995,-1.348427638,0.565217739,0.436810335,-0.190195601,-0.364878999,-0.012849229,-0.055139502,0
-0.031882651,-5.296654434,1.950335865,-3.224756174,1.15396444,-5.157184296,3.817391465,-1.084020053,-6.758508467,-2.99580153,-0.281399049,0.360422602,0.792738196,0.323724116,1
-3.868894835,-3.634014361,4.201835897,-4.244959659,0.124844964,-5.026561787,3.496691575,-2.56e-05,-6.483066803,-3.245646318,0.138283374,-0.06635461,0.507403778,0.003915014,1
0.132757166,-0.491950592,-0.548270536,0.938756314,-0.041885175,-0.811244454,-0.988993508,-1.14166723,-0.789769717,-0.03130786,0.125916123,0.122550537,0.210123484,0.081657685,0
-3.414694146,1.426207646,-2.143932666,-2.604746516,-2.376290321,-1.657286903,-0.590167349,-1.291029043,0.256879923,-0.391855393,-2.602019809,-0.204914918,0.187991109,-0.279655569,0
-12.97901996,-18.26203577,10.73997382,-15.55558439,-0.879239752,-13.08121547,9.28602105,0.966743951,-11.43720827,-6.112901436,1.24276263,0.320905829,1.545966501,-1.704530953,1
-13.19267096,-9.906650021,3.320336883,-18.75088916,-37.35344264,-5.052502367,4.406805524,-1.90948797,-9.072710934,-3.149246695,5.303606904,-0.10887693,1.269566355,0.939407363,1
-0.481812471,1.674437341,-0.095496114,0.591482481,0.068220103,-0.141424205,1.485681218,-0.066407,0.34725804,0.073715353,-0.008192399,0.04107185,0.261572985,0.113243345,0
-3.54889861,-0.44108381,2.271164895,-1.613179071,-1.619788062,-1.692458033,1.127901391,-0.528067874,-3.190552227,-1.329141887,-0.329328846,-0.357848975,1.151617553,-0.01194313,1
-0.462214458,0.488549122,-2.1505072,0.675066032,-0.048162807,0.055467009,0.2275638,0.909844154,0.118507591,1.75269418,-0.163214114,0.556965744,0.027242227,0.120821324,0
2.096835665,-1.62219896,0.479911638,0.403478347,-0.382238586,0.155942332,-1.131252641,-1.614693177,0.707740521,-0.669807019,0.100702974,0.56368082,-0.105464836,-0.080722618,0
0.350738971,0.247424519,0.377901374,-0.175009053,0.152046077,-0.693081452,-1.390377449,-0.257466772,-0.387010029,-0.668642388,-0.388662318,0.977564469,-0.106807288,0.080393032,0
-1.414042738,1.427942812,-0.32745335,0.044515893,0.515236294,-1.385934419,-1.537073585,0.995521098,-0.495149764,-0.415147525,0.207983139,0.347352661,-0.047695181,-0.016185012,0
-1.001639796,1.463166273,-3.045166731,-0.647784112,0.578434963,0.539011212,0.365744219,-0.324569434,-0.09172456,0.57335866,-0.320793997,-0.134174392,0.15232055,0.032912203,0
2.132974974,-2.504508606,0.388190055,0.831671203,-0.599893604,-0.266276405,-0.374620925,-0.41607678,-0.416355201,-0.108352739,-0.028853773,0.801565332,-0.116455906,-0.060175114,0
-1.432569735,0.60578389,0.094158351,1.05146316,0.589023724,-0.213135198,-0.424136405,-1.146033511,0.568123556,1.919887972,1.03052087,-0.972279734,-0.075614348,0.080503683,0
0.732652005,0.029775636,1.388169464,0.54957208,-0.184226608,-0.099711825,0.147276787,-1.115812375,0.786700212,-0.757096149,-0.188147872,-0.382635008,-0.029245361,0.056490099,0
1.096414374,-1.800774833,2.465946445,0.484769666,0.008967119,-1.973653529,2.642920616,-0.762106951,-5.090508448,1.783039758,-0.189013342,-0.190486469,0.082123486,0.122670314,1
0.100014248,-0.008888603,-0.767640248,1.02794966,-0.188598651,-0.424056956,-1.510729706,0.661001593,-0.03631152,-0.567309036,-0.03244872,0.183221811,0.250023836,0.090805265,0
-0.706804807,-0.157520101,0.056043762,1.466170841,-0.222543242,-0.198575657,0.901572616,-0.248741237,0.751059727,0.353563955,0.793428972,0.926475677,0.016510897,0.237029747,0
-1.156481687,2.270316797,-0.007767976,-0.260690765,0.167548649,0.389793324,-0.700554605,-0.382458821,0.009978325,1.365940528,-0.125085257,-0.246166307,-0.053401296,0.184799692,0
-4.003378254,-1.837549405,-0.833469476,-2.491337492,-5.598032344,-0.557134869,0.339580241,-0.512393818,-1.304340859,0.167294318,-0.861419854,0.31669726,0.853944731,0.188266198,0
-0.829112008,1.354592388,0.926269942,0.926581454,-0.200566285,0.290044276,1.339834612,0.133548492,0.456318912,0.013344292,-0.480613832,-0.107670678,-0.216218133,-0.142223742,0
-1.142198563,-0.298092806,-1.379210085,-1.417268567,-0.01245837,1.041539984,0.449317314,-1.887197593,0.415744465,-0.325086801,0.708688539,-0.480341919,0.070206326,0.173133114,0
0.016615277,1.033174623,0.762665427,0.364429498,-0.114329783,0.905537523,0.411554834,-1.535056865,-0.187347102,1.104983323,-0.001120795,-0.642712258,0.023026025,-0.098078298,0
-3.984721256,-4.934547488,3.527819935,-6.08884653,2.195995051,-8.127081477,5.202450247,-0.190526524,-10.0564097,-4.461304663,0.440037193,0.261205496,1.372206496,0.005332907,1
0.487975528,-2.44455075,1.624343899,0.509245871,0.176446305,-1.873230012,1.093970766,3.293362392,-2.130015898,1.514982728,0.032180267,-0.349195974,0.131276154,-0.067294461,0
1.174691191,-1.1349481,1.320638678,0.157504688,-0.092171164,0.110621749,1.035350216,-0.625081447,-0.380485192,1.617709087,-0.02636614,0.197529845,0.027821867,-0.09946819,0
-2.143133799,-2.476905221,-1.263917615,0.588931346,0.858332075,0.171278473,-1.225514724,0.554552307,1.205655087,-0.43070069,0.085380766,0.084039976,0.353549294,0.307788155,0
2.096628808,-1.977505558,0.300357393,0.044011366,-0.075661452,-0.335599751,-1.314289732,-1.612115967,-0.518824227,0.001929631,0.296059169,0.216644401,-0.072525146,-0.039778144,0
1.933659276,-0.42033014,0.196261444,-0.67189711,0.207666401,0.048893077,0.898203214,-0.732818722,0.389499871,0.456294197,0.405264142,-0.65496454,0.021667517,-0.03388722,0
1.986994771,-2.125174908,0.831547932,0.736304922,-0.66482351,-0.74548764,0.907393941,1.328869006,0.828583518,-0.205509747,-0.017283062,0.761967411,-0.139210816,-0.054217481,0
-3.619044949,1.748468008,-2.774926114,-2.087814731,0.305767217,-2.238649953,-1.124794235,-1.282727563,0.323059638,0.81397805,0.236969415,-0.796171345,-0.092175834,0.131153376,0
-11.00042698,-13.12752176,8.75958436,-13.61481256,4.797917363,-12.57332944,6.290610761,0.151710674,-8.672480822,-8.939183845,0.220278433,-0.281428841,-0.824893676,-0.160821573,1
-0.607290773,1.970039374,-0.951618782,0.471722528,0.162330383,0.060863725,0.878741035,-1.076923046,-0.791005107,-1.123393772,0.542131275,-0.30627779,-0.17839821,-0.187527993,0
1.23366456,-0.218720752,0.757973811,0.06289685,0.033449948,0.2003158,0.1068799,-0.784759364,0.701955114,0.840914625,-0.267360344,-0.27313922,-0.002357649,0.000843023,0
1.268400613,-0.284870822,-0.093893044,0.450675335,-0.348283751,-0.194464134,-0.680352964,1.462528233,0.129888389,-0.883847236,0.047967037,0.664697049,-0.10277403,0.006340553,0
1.135588047,0.134553256,0.890904708,0.091841434,0.042502439,0.116332424,1.307716481,0.38983978,0.513249911,-0.046845632,-0.148711937,-0.299817734,0.024310804,0.008537419,0
-0.175002031,-3.97371209,5.309888661,-2.360010076,0.970497961,-3.714551116,3.498685339,-1.08160275,-8.130628273,-0.252710973,-0.183423919,0.091438337,0.505583725,0.219691239,1
-0.011943406,0.408543485,0.705382183,0.01484169,0.089030271,-0.752273778,-0.727771816,-0.89802068,-0.197527374,-0.845207797,-0.416559679,0.909945021,-0.138894241,0.115253607,0
-0.769022206,-4.13544648,0.865567031,-0.160788186,0.396715803,-3.652171705,2.366531938,-0.044685913,-4.751283011,0.043236746,-0.595200411,0.59572834,0.167964919,0.192493267,1
0.579304229,-1.243389058,2.478039083,-1.900338697,0.525841115,-1.749483743,2.079879318,-0.808074564,-3.759586719,-1.07217556,-0.189839046,-0.000306396,0.392039692,0.211479943,1
-0.245997675,-1.234687936,-0.150829679,0.607169571,-0.046496928,-1.879548233,-0.951942568,-2.023405418,-0.588548845,0.78835441,-0.862823616,-0.620197935,-0.060570367,0.173104617,0
-0.088675113,0.012485607,-0.572042741,0.4950149,0.183462409,-0.655961602,-0.195911436,0.621839059,0.126817769,-2.242382334,0.340944827,0.159987476,0.067089032,0.04529865,0
1.94177538,-1.91165175,4.025148853,0.210495422,-0.01215773,0.127290725,1.236213654,0.932465273,-0.808366082,1.589064855,0.187627029,-0.330234822,-0.039247692,-0.011221378,0
0.477458211,0.769598847,-0.209573727,-0.726560256,0.066701716,0.497390154,1.216201519,-0.452012639,-0.280193462,-0.431767699,-0.458076796,-0.119525348,-0.038168723,0.090133081,0
0.966982762,-0.379830154,1.508829354,-0.036711016,0.151400859,-0.823675849,-0.956075256,-1.1050141,-1.416544239,0.064310969,-0.125342225,-0.451877684,0.04519364,0.063838258,1
2.043764178,-1.711592788,0.54298065,0.392036951,-0.485155463,-0.561483778,-0.052878486,1.500028167,-1.130835649,0.358232338,-0.045111403,-0.109750476,0.007478563,-0.024316201,0
-1.585614578,-0.848843122,-2.393433777,0.530875706,0.362605944,-1.014748785,-0.755096921,0.040743311,0.421535712,0.06900227,0.826804519,0.423957618,0.205531295,0.055066416,0
2.16281519,-1.019648295,0.084196664,-0.429927135,-0.393503077,0.481243924,-0.485502114,1.545376862,1.39129081,1.116749668,0.086546832,0.690888891,-0.071808628,-0.073726619,0
-29.49912422,-30.2546079,6.489598501,-19.91947507,19.35371889,-7.839388214,4.013916784,1.326980735,-4.969216852,-4.6702748,-1.386231306,-0.209695419,1.268520658,0.368908972,1
1.203805301,0.599783785,0.562081268,-0.105092645,-0.014987509,0.132385685,1.496275918,-0.798475279,0.645581289,0.008017938,0.161920547,0.067878314,-0.03894658,0.008641331,0
1.965650329,-1.192710837,0.473585998,0.37572822,-0.427940431,-0.004840776,-0.659529373,1.328222351,-0.009409508,-1.025484571,0.214208272,0.268005767,-0.074626194,-0.051915143,0
-0.294985158,0.810106704,-0.318013605,0.507953483,0.208487539,-0.30751749,0.259562008,-0.846275856,-0.087424722,0.868373932,-0.165808414,0.131106669,0.234339993,0.073538447,0
-2.547328576,-0.024867876,0.387292018,-0.355686506,-5.054383488,1.13293022,0.147753808,-0.625687799,0.338212311,1.056922263,0.642543711,-0.243751285,0.391220595,-0.131009309,0
-0.272622949,-0.061179243,1.185000142,-0.128762055,0.209921255,-1.280382176,1.809741909,-0.643186222,-1.807858568,0.077030187,-0.13966899,-0.062930662,0.078417798,0.081207179,1
-2.154146311,0.387546447,0.749755698,0.242443541,0.068622791,-0.305899189,-0.069829153,0.436522927,0.461153544,-0.912045083,1.459252991,0.257250269,-0.333359883,0.484311076,0
-6.472273372,-8.864389413,5.256930288,-5.739026692,3.56906126,-9.873774581,5.958190984,0.649633678,-10.14863976,-6.389536319,0.28268829,0.009144461,0.488345615,-0.362139921,1
1.568251496,-3.34894623,-0.459557543,-0.223280299,0.772785181,-0.982095161,0.315569222,-0.338130544,-1.329643864,0.006855975,0.02452565,-0.091727218,-0.028956675,0.014742609,0
0.654528579,-5.810304609,5.887489827,-2.89185781,0.803163515,-4.542319392,4.698678068,0.732139559,-7.612698763,-0.929587432,-0.064079046,0.070106375,0.760468656,0.380914328,1
-0.476521203,0.111843953,1.249038378,0.363104014,0.361875337,-1.072813455,0.277686672,-0.251528037,-0.956632392,0.368184998,0.048539844,-0.411012079,0.154075003,0.178988682,0
-1.078677952,0.238388173,-0.308195679,-0.292570699,0.870833184,-0.001274606,1.144219838,-0.857397356,1.049620517,0.331009324,0.19546642,0.947532781,-0.036901153,-0.002579059,0
1.368379893,0.055284554,-1.353751806,-2.134929754,1.218888625,0.321183603,-0.929169667,0.000784285,-1.259107225,-0.923217214,-0.126106199,-0.030289028,0.088971532,0.020343629,0
1.075876995,0.527990156,0.545163809,-0.105589261,0.096379643,0.059575757,1.765447597,-0.531337577,0.628324642,-0.466028237,0.149270919,0.091967109,-0.028953118,0.013487397,0
1.157481099,-5.322647015,5.252973708,-1.204751117,0.433777421,-2.983813783,3.607614236,-2.003003723,-7.688250736,0.491861693,-0.078679324,0.147296993,0.443809486,0.25329627,1
-24.20366023,-25.89303391,6.251745042,-17.44998846,15.97176213,-8.296502085,4.86205711,0.745887869,-6.795914807,-4.765458771,-1.12387711,-0.207315425,1.421434322,0.420680525,1
1.281482208,0.209449143,-0.622044645,-0.156224881,-0.306515479,0.576809481,-0.104182356,0.284845185,-0.007213616,-1.933223622,0.145179402,-0.648882441,-0.019973625,0.032276853,0
1.137589207,1.011307552,0.726259158,-0.617176254,-0.09310321,0.65476059,-0.582643057,0.531269218,-0.288475806,1.292101963,-0.077196246,-0.251454515,0.067139858,0.050462405,0
0.723838395,1.54659875,1.80230704,-0.884290881,0.54234046,-0.303955233,0.556657257,-1.064553611,-0.576162589,-0.334781202,-0.12410427,-0.335056249,0.079704422,0.048364812,0
-1.025863283,2.638554828,3.254642987,-0.94516277,1.348454706,0.063858782,0.156365782,-1.788197439,-0.129732539,-0.338084824,0.064421274,0.304506693,0.073005769,0.040870232,0
-1.025239755,-1.940844277,-0.564953353,1.092648539,1.077638244,-1.887448902,1.044379788,0.157119649,-0.700231131,-0.45343587,0.443145023,-0.150628828,0.070583935,0.064255549,0
1.4009684,1.216992429,-1.089057513,-1.501326807,-0.007142686,1.227222014,-0.814450451,0.872246653,-1.041477701,0.00249868,0.038186946,-0.19988898,0.076812091,0.038243013,0
-7.501626879,-10.10840469,7.583228987,-10.96195424,4.74137455,-11.9450671,6.853299241,0.653071688,-13.21676345,-8.853027807,0.170367906,0.147729829,1.083118546,-0.102973541,1
-0.364746213,-5.678584192,6.303312346,-1.840897344,-0.27814027,-4.261636733,3.057950712,-1.669615726,-10.14394858,0.914505881,0.07449138,0.349468049,0.484394506,0.216402462,1
0.273255554,1.241294236,-0.299053989,-0.281906997,-0.152379391,0.586841896,0.686728833,0.035964753,-0.741545825,1.081719242,0.327111304,0.263174438,-0.200512195,-0.013458104,0
-20.91558962,-23.31744456,6.161381006,-16.10339832,13.93391034,-8.7503969,5.545296149,0.35140031,-8.186891834,-4.911095088,-0.883427772,-0.223448949,1.561048972,0.464819056,1
-3.39587433,-0.462134144,0.300968436,-1.669572021,2.368832897,-0.031688069,0.726888648,0.35545331,1.221372494,0.460357642,-0.354607972,-0.142341983,-0.913809558,-0.713361373,0
-0.727499868,0.353382722,0.902820369,0.375350261,0.547113318,-0.713802265,1.789765739,0.520150475,-0.705240264,0.733001856,-0.135693942,-0.303752028,0.328405676,0.18218859,0
-2.392440502,1.026163093,-1.816797008,0.442865854,0.271103622,1.738812493,1.870302484,0.232371471,-0.480412274,-0.542007521,0.031587577,0.694728833,0.553521054,0.080251027,0
-3.120854042,0.96027211,2.954250755,-3.553749513,0.023726518,-0.148202851,-3.366898871,-0.390767265,0.208526744,0.509244861,-0.026779265,0.677464883,0.210315687,0.117562315,0
0.501020016,-0.948436846,-0.42740469,0.198939407,-0.119007962,0.608804116,-0.322816891,-1.077852371,0.542681863,1.747351297,-0.574441441,1.099235095,-0.175770081,0.057945202,0
0.985872153,0.647502039,3.227031288,-0.827567286,0.438749271,-0.455656016,1.043565284,-1.793345815,-2.62239918,1.108393843,-0.136921775,0.191844676,0.095704667,0.078836211,1
2.148696466,-0.813571027,-1.079789271,-1.298380122,0.250246349,0.95414849,0.1549079,-1.781731398,0.074017799,-0.315212408,0.132127628,-0.101495102,-0.009089863,-0.060172371,0
-1.368565357,-7.168638971,3.493489998,-2.495193799,1.329897966,-5.026369259,2.022185025,-1.166522816,-6.768224131,-1.484446515,0.01589652,-0.232699271,0.635950925,0.513816546,1
-4.983215412,-6.607880321,4.443077372,-5.440633902,2.38402882,-5.572025388,5.2057885,1.206786971,-6.761855701,-0.776084738,0.408260274,0.225025392,-0.668553296,-0.2328128,1
-2.009208747,-4.618894323,3.35593882,-1.80238926,1.091169945,-3.641663977,3.01671419,-0.887499261,-5.961563,0.566753523,-1.150722765,-0.042586407,0.358828146,-0.317908257,1
0.229205482,-1.138185963,-1.021058812,0.087270667,-0.250662311,1.246938766,-0.114983439,0.203128141,-0.001550232,0.740369437,-0.848879503,-0.082070223,-0.122558361,0.107347234,0
-15.71618256,-22.71705481,11.86871195,-16.49194123,0.866475602,-13.1051177,9.839038582,0.765693372,-13.80684744,-4.78411806,1.126568619,0.656023695,2.138835275,-1.410980113,1
-19.57569266,-19.06039679,5.963657024,-19.83951148,1.541866242,-17.11665258,4.532274434,0.852968674,-8.183825855,-7.103415814,-0.450642539,0.075750915,-3.282946323,-0.941979899,1
1.046271213,0.09022539,0.505502778,0.062452927,0.222728243,-0.238480299,1.065152437,0.64909894,0.410499184,-2.625571155,0.086380968,0.471956452,0.022163715,-0.00139694,0
-0.734798894,-2.392715387,2.686899366,-0.764842514,0.6196612,-1.166574562,0.510996766,0.036716472,-2.979989023,-0.138853853,0.169490012,1.482616432,0.097250166,0.171366261,1
0.474826209,0.372791494,-0.602230462,-0.1287855,-0.029807522,-1.115244431,1.125660259,1.155708855,-0.141806275,0.895310823,-0.541798982,-0.57377,0.024304446,0.089797328,0
2.085174876,-4.508200532,-0.311770683,0.220468581,0.543376801,-1.0186222,0.807038107,-0.531418652,-2.181448825,0.405548674,-0.036584283,0.735869652,-0.058232768,-0.02665762,0
-1.255705329,-0.763255051,4.032107029,-1.868083526,-0.310349178,-3.049285045,1.556268192,-1.116528325,-6.262656319,-1.099029407,-0.21209666,0.175074217,0.590316333,0.227705466,1
-0.933283353,0.084998715,-0.649302749,0.049335862,0.075375524,-0.351153425,-0.29211055,-0.195047356,0.452491991,0.197069049,0.200003,0.099439633,0.094756578,0.215583272,0
1.001123144,0.618886494,2.640491959,-0.344298474,0.262984109,0.326703781,1.26939694,0.376865363,-0.42447461,-0.850439265,0.037305209,-0.090729323,0.076790719,0.038635659,1
-0.957532063,1.166804893,2.490228895,-0.785809522,-1.970699306,0.381083354,1.554398567,-0.647626076,-0.927805624,1.075110535,0.204922709,0.181852125,0.223996673,0.048082237,0
1.392251619,-0.293056634,-0.899382302,-0.181600693,-0.164269737,0.569036791,-0.617301567,0.549365078,-0.011163849,-2.125470539,0.02676041,-0.451770817,-0.004109836,0.007797363,0
-0.208393267,-2.590220898,1.361922605,0.436488386,0.364469216,-0.311197051,1.987772937,-0.48776138,-3.177604432,2.147055882,0.125264173,-0.381114869,0.440163936,0.118570603,0
-1.823896841,1.520472071,1.455757955,0.15997016,0.525187383,-0.688117815,-1.691257892,0.139255423,-0.42299221,0.210627883,-0.746550182,0.023090709,0.316065166,-0.164807734,0
-0.448202311,0.258459311,1.528258534,0.307990486,0.399823107,-0.721566744,1.41435156,0.447251038,-0.899820415,1.56517182,-0.224554905,-0.157063108,0.083431575,0.121924287,0
-13.19267096,-9.906650021,3.320336883,-18.75088916,-37.35344264,-5.052502367,4.406805524,-1.90948797,-9.072710934,-3.149246695,5.303606904,-0.10887693,1.269566355,0.939407363,1
-30.08453236,-30.72651635,6.514829421,-20.17072923,19.71693053,-7.779188656,3.911376713,1.393648052,-4.752480409,-4.654267152,-1.427504466,-0.209211981,1.248562571,0.362106888,1
-0.697534503,1.016896526,-0.026756962,0.573936892,0.383700031,-0.54120808,1.278685353,-0.465099766,0.945998466,-0.154247549,0.318132218,-0.269494016,-0.038363745,0.090996763,0
-1.534316148,0.068380301,-0.791075854,-0.341669033,0.619755865,0.075105829,-0.840178754,1.357638553,-1.897644141,0.605001403,0.013052868,0.301546103,0.512421738,0.307311847,0
0.010986845,0.230198086,-0.568519401,0.864002886,-0.099283136,-0.355976794,-1.284801375,-1.751422373,0.463999868,-0.508577763,0.096858961,0.148008835,0.233143488,0.094072199,0
-0.230251764,1.156225538,-2.495063302,0.362126341,-0.075555761,-0.917583528,-0.53462096,0.430818932,-0.289557362,0.496120015,0.102166973,-0.096474979,0.05379268,0.02426161,0
-17.91500146,-17.57618632,9.130249151,-17.7206432,5.398362173,-14.34004945,4.372021847,1.554318032,-6.898947054,-8.460505803,-0.476528243,-0.047848427,-2.935414604,-0.999430421,1
1.304872251,-0.425744859,-0.011199304,0.544748781,-0.442768191,-0.129042049,-0.476929363,1.321420739,0.213750429,-0.673138364,-0.186380818,1.094585875,-0.111522688,-0.006728062,0
1.984692958,-0.186383387,0.516357873,-0.504471252,-0.147743429,-0.206176585,-0.729267017,1.579064841,-0.490394245,0.011642854,0.107101564,-0.220152525,0.052303476,-0.033868234,0
-4.702952117,-3.427798624,2.954534367,-3.309046648,1.310792408,-3.929839168,3.263433111,-0.643511451,-6.004420194,-2.493798855,0.92209952,0.065788205,1.07207239,0.079616272,1
-1.644752691,0.864965734,-1.588140923,0.691804273,-0.006144728,0.846585969,1.612387209,-1.17731386,-1.988235357,-0.444188201,-0.119916703,-0.255135913,-0.059882347,-0.235910273,0
-0.135055709,-2.37824537,3.674030528,-1.225180715,-0.987156656,-1.831266961,0.300667281,-0.512373786,-4.589793489,0.912182441,-0.069111064,-0.043289822,0.092426179,0.157503748,1
-0.459777936,-0.821103657,-0.573456878,0.590320281,0.470218776,-0.788515066,0.87343054,-0.961392908,-0.346667956,0.303583035,0.270141544,0.088400018,-0.020010673,-0.009194328,0
-0.673562071,0.856361763,-0.727285339,0.629207399,0.130883611,-0.845658536,-1.52785977,-0.787062987,-0.287605346,-0.059193062,-0.203296526,0.046246646,-0.069211018,0.110338596,0
1.428241816,-1.593517047,-0.413039241,-0.212203387,-0.19517758,0.666581336,0.09229732,-0.368141239,-0.250858837,-0.80077778,-0.541244303,0.254263487,-0.092607285,-0.018791068,0
-1.229463622,1.242793967,0.775052351,0.850015182,-0.411907276,0.499289501,-1.163819393,1.059641698,-0.58384712,-0.241230733,-0.399268531,0.5033011,-0.932080285,0.004896455,0
-1.525670118,1.876749744,-1.027794338,-0.724724681,0.696758137,-1.718762597,-0.366251076,-1.542187624,0.473913196,0.225829736,-0.06364686,0.301622425,-0.018962922,-0.101739431,0
-1.459626377,-2.85087283,3.57330261,-3.57804369,-0.296115789,-5.080369666,3.141354507,-0.114137772,-6.664174708,-1.542566966,-0.171030989,0.039600044,0.867116429,0.44128132,1
-3.314440556,-2.834146386,3.180127324,-3.117087053,-0.719125038,-3.276525228,3.039556316,-1.278093421,-6.778472796,-2.907622136,-0.294927632,-0.434166384,-1.05658163,-0.699902404,1
-1.769684536,-1.455462371,1.377591171,-2.564720743,0.092760861,-3.548244732,1.543061741,-0.92653637,-3.291994006,-1.378829991,0.017761645,0.31610236,0.456712603,0.130375235,1
-0.46954714,1.666698272,-0.097519345,0.589726229,0.08185168,-0.135952045,1.43886145,-0.342590387,0.401335018,0.107317063,-0.00662602,0.041960789,0.260177355,0.112315358,0
-1.392857091,-1.099587193,-1.157402984,-0.128821819,0.828801741,0.352544154,-0.094520397,0.963244336,0.775262488,2.174273551,-0.174018209,-0.075046836,0.381057627,0.100758501,0
-0.479573125,-1.815444579,-0.124904811,0.44313654,1.230362433,-0.201844651,-0.525562945,-0.404021645,1.008471177,-0.35301902,-0.191514997,-0.355061896,0.32916502,0.172442538,0
-4.240361355,-2.853735838,3.451761231,-3.538606473,-0.898155612,-3.283825649,3.151284827,-0.983355182,-7.309077758,-3.643101879,-0.404737183,-0.467845533,-1.241803797,-0.925029756,1
-1.167457504,-2.670618875,2.729483146,-0.14293707,0.008521966,-2.444630495,2.716187189,-0.681604331,-6.233620621,3.206500276,0.072243041,-0.346576846,0.01380484,0.138083272,1
-0.409878127,-1.072718947,-2.061427309,-0.81345414,-1.923540189,-1.326345231,-0.124979627,-0.411874628,0.989981515,-0.577060304,-0.044841372,0.583296784,-0.106879178,0.204558811,0
0.05491348,-2.796920964,1.32041546,0.498296479,0.236048357,-1.040652325,1.254906425,1.093853089,-3.383763266,2.35130254,0.142032407,-0.35145874,-0.100930357,-0.083579444,0
2.131562738,0.238199524,-1.599572026,-2.140269063,0.240412288,1.641294081,0.34074756,0.679313624,-0.836659852,1.193118171,0.198224499,-0.08696925,0.07441041,-0.034631603,0
-1.109847145,0.304281621,-1.368567365,1.024817531,0.465825693,-1.604502386,1.722608472,-0.680806011,-0.639515036,-0.637293503,-0.563944972,0.060419188,-0.052301847,0.033631278,0
-0.960027441,1.29855184,0.369367004,0.408074149,0.258427306,-0.14094234,0.944749922,-2.467570968,1.173318314,-0.093340661,0.090138727,0.358344231,-0.035849967,0.058936052,0
1.528281892,0.519316534,-1.453084116,-1.047017161,-0.175065118,1.398148605,-0.787832547,1.114997981,-0.508089014,0.017913069,0.107326093,-0.381041371,0.044795809,0.026625258,0
