D,H,J,K,L,M,N,P,Q,R,U,V,X,b,fraud
1.229133044,0.283016324,-4.820802847,4.17611238,-4.619605656,0.742884433,-7.636369067,-4.141376391,-7.606386045,-1.525577793,0.871030685,1.26947178,-0.480383623,0.063345455,1
-1.864639711,0.948105207,0.734887382,0.037607287,-0.480899519,0.234218003,-0.268130556,1.314933817,-0.108316122,-1.064818491,0.461974969,1.025439758,0.747164928,-0.032065987,0
-1.78189576,0.114260047,0.104022198,0.967620105,-0.586145509,-0.654988242,0.169974475,1.194488488,-0.046844024,-0.992858572,0.489329186,0.928068077,-0.308737802,0.142691753,0
2.861276234,0.714532661,0.7775373,0.363862113,0.063584525,-0.70203282,0.717377157,0.082336752,0.103065201,0.516835907,-0.065210469,-0.286423506,-0.032554732,0.087774577,0
3.423098733,-0.176032628,-1.831036896,1.7105432,-3.059563741,-0.049834583,-6.665371942,-1.383529943,-1.300052844,0.075178783,0.290980862,0.186248854,-0.393879916,0.203476677,1
1.710594849,-0.281178532,-0.934011709,-0.665830496,-1.999048756,2.426026077,0.127711062,-1.353084212,1.3467017,-0.579216859,-0.641250297,-0.702956631,-0.794042627,-0.187174544,0
-1.871687933,-0.062712035,0.892282855,-1.055748093,-1.433398527,0.095555496,-0.45355402,-1.032233207,0.970776755,0.200969445,-0.128296888,0.015847001,-0.025519662,0.067562977,0
-0.650255967,1.130699484,-1.649768172,-1.307734389,-0.103643637,-1.429251867,0.228483481,0.097858971,0.609772855,-0.727269386,-0.04665992,-0.455197821,0.124067519,-0.213323794,0
0.635321921,-0.160210863,-0.044574589,-0.356749018,-0.073459517,-0.517759694,0.406968934,0.342469754,-0.37465644,-0.438992432,-0.262580846,-0.816263763,0.357827249,0.018494573,0
1.511062732,0.203339625,-0.489143812,0.235568668,-2.118780302,1.754097907,1.611533345,-1.151874243,1.48491921,-0.419018222,-0.053044796,0.110692297,0.049640024,0.050986439,0
-1.634929214,-0.142636885,0.914314011,0.27466876,0.176808929,-0.601776148,0.66214966,-0.379037681,-0.86819032,0.249096379,0.129531941,0.771954652,0.058730427,0.496532539,0
5.250415185,-1.783019416,-2.603752914,1.662960671,-3.504092475,0.321303979,-4.877724357,-2.749444807,-2.285992489,-0.832844574,-0.24533546,1.11311187,0.02882856,0.429330172,1
0.653023601,-0.00552699,-0.295634742,-0.023475862,-0.236513785,-0.840580966,-0.051104441,0.235083702,0.332832407,-0.619861419,-0.272563696,-0.800785274,0.00522148,0.025006672,0
1.560778511,0.058924629,-0.080463719,1.302181357,1.151570867,-0.476781904,0.39415628,-0.536295336,0.111692022,-0.45797043,0.132697714,-0.078058638,0.239268583,0.056765855,0
3.027512557,1.030050937,-2.838485193,3.035925373,-4.789962685,-1.528460519,-5.431932655,-2.716579359,-5.238712541,-1.704902859,0.458678196,0.356165351,-0.03960218,0.195501771,1
8.010823398,4.971231702,-12.9654812,8.688307992,-17.18291843,0.069576915,-14.11615601,-12.37533374,-18.71676451,-6.522014573,2.50277241,0.48169129,0.360318639,0.398927186,1
0.347302049,-0.020217908,-0.188915535,-0.795740362,0.70879224,0.571300686,-0.139580848,0.214393547,-0.609315684,-0.195570562,-0.176282683,-0.400637332,0.699827335,-0.020903653,0
8.594341893,4.24506221,-13.13669837,11.22847028,-17.13130095,-0.169401057,-18.04999769,-9.723565309,-14.74490246,-5.247301106,1.846164793,-0.267171794,-1.201685458,0.808725205,1
-0.628170578,1.780837946,-0.511746778,-2.629977371,0.680480405,0.581541128,1.359149503,0.575920212,0.095424664,-0.302777275,-0.057813155,-0.58125604,-0.963186325,-0.017912546,0
-0.186168669,-0.067494945,-0.939242264,1.830502416,-2.5445059,0.327178554,1.698626183,-0.046638836,0.150736504,1.140324363,-0.260654903,-0.406306461,-0.060873974,-0.156978481,0
2.830584794,-0.122149411,0.92447368,-1.668508219,-0.271395567,0.448881205,0.088074335,0.351549232,-0.818555866,-0.697287754,0.109060628,0.368535437,0.396670973,0.094172912,1
0.150400985,0.598034824,-1.4554229,0.646287123,1.003021947,-0.026327705,-0.950109757,0.739937118,1.091552964,0.661037015,-0.306031838,-0.718173391,-0.364499776,-0.858749607,0
7.776589134,-0.177941006,-2.467750085,4.561284966,-8.943389753,-1.255194849,-13.88524885,-4.45641105,-5.915033346,-1.268017977,0.542930058,0.708584324,-0.618219185,0.420428081,1
0.055444181,0.497562356,0.460499667,0.563815652,-0.486922028,-0.069778313,-0.853954561,-1.070564229,1.171577542,0.875493658,0.307045635,1.238131269,0.664875907,0.203373661,0
-0.145091853,0.061098632,-0.059288148,-0.088204457,0.252914214,0.40133409,0.022125352,-0.134463672,-0.145454698,-0.866445451,-0.226394775,-0.469417217,0.061611617,0.178143365,0
0.690164143,0.002618449,-0.015905167,-0.901289738,0.3292874,0.12998262,-0.253831924,0.636128031,-0.649591721,0.075812217,0.076772578,0.176002529,0.05692354,-0.018243804,0
4.413920099,1.261302271,-5.431289377,6.450676383,-8.490066292,0.62715722,-7.0300247,-4.624491911,-6.288479345,-1.336867767,0.753809996,0.123464006,0.129915331,0.176264861,1
-0.714672948,0.060319482,-0.670278903,0.724901729,0.379861208,-0.204577844,-0.800933808,0.621265947,0.021961441,0.398160367,-0.303614049,-0.789758104,0.240983538,0.071812313,0
-2.997423785,-0.037570595,-1.101740328,-1.115831857,-0.106137179,0.142263656,-0.283614664,-1.994006426,-0.029795009,1.895626678,-0.005499002,0.37238212,0.06578054,0.07536305,0
3.509530568,0.635302198,-3.391022057,1.581384918,-2.790179367,1.369724084,-5.521922298,-3.160398505,-4.52789305,-1.992218264,0.509900484,0.14541167,0.298556539,0.291210304,1
1.908263189,0.034191438,-1.654373851,1.891245548,-0.415967392,-1.612916096,-4.092623175,1.079268919,3.335250889,2.15038109,-0.374716917,-0.856847852,-0.033242264,0.106408174,1
-0.310015787,0.148628057,-2.206458309,-0.483566885,0.887328164,1.442632328,-1.622318286,0.026833683,1.253706819,0.081194505,0.046293285,-0.315454355,-0.112870681,0.006521137,0
0.020665912,0.630465479,0.02613668,1.028230534,1.18940836,0.208884745,-0.011267684,-0.329990949,-0.005880884,-0.790616401,0.309824325,1.143970075,-0.660350712,-0.065182795,0
-0.255668151,6.40252037,-1.303736073,-3.318559214,2.312294036,0.466974618,4.488885964,1.175018795,2.442959154,0.089620549,0.269484933,-1.092874897,0.530915251,-0.628808976,0
1.027742711,-0.338834352,-1.578083164,-0.065458853,-0.122851149,-0.250690085,-2.456784268,-0.267447097,1.52295679,0.650130198,0.049644796,-0.191344889,-0.226667068,0.034508919,1
-1.041847423,0.203236999,-1.18802214,1.104236326,0.496436251,-0.331089169,-1.588589252,-0.491482319,1.141621405,-0.468377605,-0.141363801,-0.033964453,-1.070076247,-0.233881085,0
-0.379694439,0.85366261,-1.118433091,-1.544206105,0.598013339,-0.518888536,-0.37929239,-0.212489598,-0.028527527,-0.29722618,0.39677661,-1.226348898,0.982771445,-0.027373183,0
4.300577149,-0.302163712,1.393163696,-1.873435632,-1.746982944,-0.852185516,1.058095821,-0.783216247,0.32247636,0.210873832,0.316647365,0.700714343,-0.680249892,0.0529998,0
0.599802918,-0.371059548,-0.340012567,-0.281087192,0.172790874,-0.533398138,0.352425829,-0.322156771,0.209852779,-0.733353366,0.145267569,-0.273232396,0.822099816,0.057720701,0
0.634255389,0.733485393,-0.962399655,0.076139315,1.312717482,-0.524424112,-0.359323013,-0.527595823,0.48091897,-0.298034992,-0.205362419,-0.575859639,0.330330859,-0.021944982,0
1.88274848,-0.52309143,-2.230870239,1.793428686,-2.108730545,-1.450986951,-3.815572089,-0.341027994,0.631383187,0.352978849,-0.029865192,0.445927781,0.224649992,0.050004312,1
0.152009699,0.374764236,-0.841984074,1.532426106,-1.847307753,1.262549277,2.263178406,-0.457490344,0.852014619,0.212119774,-0.16566917,-0.394791465,0.660947715,0.081937906,0
1.254982409,-0.271291262,0.385025323,0.373278268,0.892590427,-0.247615244,0.724109911,-0.415407273,-0.520545221,-0.018290912,0.130355501,0.366741834,-0.455501966,-0.06047406,0
1.261582802,-0.754642576,-3.311404658,2.228221766,-3.976435808,0.780703584,-5.818322842,1.700462874,5.638005901,2.876995723,-0.553346833,-0.910686264,-0.014196583,-0.309776367,1
-0.494576137,0.76365893,0.226063921,1.477751276,0.484762936,-0.452375242,-0.456152135,-0.170448815,1.558837783,-2.762131579,0.337439505,0.526201702,-1.304353339,0.050983107,0
7.465779992,8.332120471,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-10.34232836,-16.04452434,-5.882135938,2.966842404,0.615344322,0.431261005,-0.7205566,1
4.085913381,-2.742894633,-2.65563318,1.750439775,-2.276465206,-2.445267548,-6.208203387,2.375189857,6.193274754,2.361015763,-1.275290614,-0.112516734,-0.197072215,0.381444166,1
2.53968316,0.671726309,-3.054896059,1.974237016,-3.711555092,-0.700827886,-4.610981198,-2.291740881,-5.768716352,-1.224393113,0.50826752,0.132775784,-0.272365691,0.261158337,1
-0.127051332,0.590142412,-0.861651545,0.710127774,0.155672197,-1.156247559,1.063443792,0.233566479,-0.427106955,0.128869762,0.150090849,0.05944636,-0.354871087,-0.044426546,0
0.514779311,-0.574214355,-1.000805052,-0.191190537,-0.32379419,-0.572455951,-1.422063853,-0.387162054,1.734741604,0.610975988,0.163739122,0.70391044,0.460049174,-0.025001296,1
-0.342263445,0.538461317,0.23643375,0.851366318,-0.731757964,-2.384254952,0.816857896,0.051924392,0.101531342,0.331628618,-0.034679578,-0.07082204,-0.307093729,-0.137949326,0
0.493993468,0.507410718,-0.751135393,-0.583874216,0.769990734,1.31217315,-0.344398872,-0.519415084,0.69597112,-0.110214293,0.006427869,0.133429579,0.504367029,0.008288489,0
-0.758285371,-14.27097221,1.312988352,-0.445522843,0.823199185,0.197460503,-1.220552539,-0.062377715,1.25826594,0.863085622,13.11557863,-3.234063613,-0.403759016,0.093737997,0
-0.621912654,-0.090397038,0.256316108,-0.792956828,-1.029083404,-0.605755923,-0.366461824,0.175140307,1.012566156,-1.430840633,0.122970875,0.366300667,0.415845337,-0.01168335,0
3.320336883,-37.35344264,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-6.211557482,-6.248145353,-3.149246695,27.20283916,-8.887017141,-0.639434802,0.939407363,1
-2.369324266,0.209254684,0.933032029,0.223579315,-0.227326041,1.053168909,-0.915267932,-0.070587513,0.036281387,1.03035438,-0.014854115,0.446282115,-0.344768976,0.168309898,0
0.219834914,-0.015001921,-0.182645903,0.639755051,0.242996512,-0.830198752,-0.496448808,0.665235566,0.133962263,0.419679585,-0.348580272,-0.973907079,0.075625051,-0.046519887,0
-0.343428923,-0.194960299,-0.629490388,1.231878351,1.157394453,-0.713980183,-0.012485515,0.144187373,-0.085189986,-0.787551465,0.7344564,-0.547571261,-0.188952199,0.176830274,0
8.786495991,-10.38020164,-21.49523571,4.623264784,-11.00200008,-0.669188057,-4.530711571,-7.274241531,-13.12168325,-5.717433443,-8.031481299,3.228412325,0.272215762,-1.206829711,1
5.160199231,1.237163907,-7.273464542,6.067780803,-8.332862153,-0.250824183,-11.5464151,-5.728305049,-11.64936951,-3.365321272,1.115338502,-0.640958024,-0.54703488,0.709479671,1
-0.73836455,2.137747012,0.122733877,-0.37982529,1.021888762,-0.178152013,1.942247458,0.448698022,-0.082550638,1.016674522,0.484506182,1.132448427,0.284903943,0.213919774,0
-0.079155096,0.191863837,-1.1812996,-0.779182528,0.672574868,0.911432868,-0.633046576,0.357141091,-0.402850409,-0.145876779,0.423378885,-0.162539757,0.392373281,0.241941576,0
8.801295722,6.868985973,-12.9416396,6.601851675,-12.97110797,1.161208434,-13.11492994,-11.19927253,-20.7131157,-7.675251645,2.602900365,0.133698779,0.577672894,-0.258806875,1
0.092001283,-0.130559207,-0.303528177,-0.484831355,0.213012798,-0.408735572,0.583744814,-0.182427252,-0.885102793,0.370338868,0.139301695,0.416543232,-1.169773496,0.015560743,0
-0.087227953,0.806975003,-0.670391457,-1.130929358,0.29449048,0.98706589,-0.032168992,0.827440291,-0.001742813,0.123001314,-0.254152022,-0.846920032,-0.506644787,0.010360583,0
-0.207904346,-0.374786403,-0.040736727,1.339826484,0.224657874,-0.740210188,0.43250038,0.100804972,-0.576727153,-0.170810177,-0.307949526,-0.884329392,0.307138081,-0.243399832,0
2.625138084,0.216223794,0.33675978,-1.213296154,-0.089560361,1.372147771,0.571470295,-0.101153392,-0.014872162,0.063029419,0.072961992,0.066584047,-0.412390849,0.00961616,0
1.956100515,-1.014453971,2.966222994,1.695159843,0.78858432,0.341653505,-1.142267908,-0.744952392,-0.462389603,0.339234072,-1.876517602,-0.792398668,0.252238287,0.478062409,0
0.571272354,0.026830394,-0.181202682,2.158712771,1.460719353,0.810057628,-0.193555865,0.289868599,0.054882174,-0.406947811,-0.184375311,-0.50839108,0.203984394,0.021490416,0
4.016136448,0.30698025,-3.517157096,3.813008091,-4.324218911,-1.193440207,-6.496525443,-1.520532912,-4.098808846,-0.512920408,0.201334895,-0.487635043,-0.3501556,0.355683206,1
1.299845647,-0.153832785,-0.828767781,1.301296419,-0.479020157,-1.220276569,-1.795446459,-1.617250502,-1.007273212,-0.451603143,0.771953013,0.737525785,-0.204848323,-0.206814039,1
-0.421748155,1.352744395,-1.086878094,-0.496406836,1.100842839,0.081398705,-0.539812549,0.659652401,-0.228902339,0.833309772,0.082286102,0.747078275,-0.256164869,-0.146584512,0
1.39919498,-0.033402612,0.197695696,-1.067240443,-0.003525767,-0.59298748,0.124993714,0.204029219,-0.538877675,0.138406051,0.159601458,0.591432489,-0.044936948,-0.031803694,0
-0.673934179,-0.131358695,0.689655453,-0.829653177,-0.776582611,-0.113876231,-0.340626663,1.383802922,0.041892781,-0.928666507,0.506597417,1.078136489,-0.048554861,-0.014302694,0
0.25239162,-0.205836529,0.214256974,0.845993584,1.068549933,0.249461669,0.555592585,0.263373016,-0.712742167,-0.297824259,-0.169835215,-0.685706835,-0.391985739,-0.05313961,0
-0.310038605,-0.024173616,-1.201226507,-1.140197189,-1.28835046,-2.175853361,-1.435422012,0.112016497,1.289121217,0.500111787,0.000448332,0.293678376,-0.204763952,0.257553891,0
-2.386262131,-1.504610351,-0.068098428,-0.81263254,-0.222121563,0.785874236,0.213934483,1.094119251,0.200802615,-1.789887716,1.629153175,-0.302695641,-0.092513069,0.091015829,0
1.104653105,0.127605132,-0.215985335,-1.608896645,0.403535137,0.686681666,-0.514016185,0.349565025,-0.641033883,0.208110424,-0.120916894,-0.121583432,-0.599107031,0.029787006,0
-0.570161928,0.152250914,0.578640254,0.578723947,-0.192901033,-1.782418242,0.860613078,-0.168023171,-0.540074993,0.847722699,0.323628003,1.224806894,0.064205273,0.118087772,0
-0.1366142,0.005182641,-0.414610533,-0.837478224,0.252143917,0.920846579,0.109521182,0.215262752,-0.5224191,-0.257654242,-0.107790235,-0.295841603,-0.094896358,-0.15386618,0
-1.422571313,0.047828766,-0.59691623,0.230227497,1.023545235,1.288546539,-0.505178408,0.522534415,-1.340916393,0.533813658,-0.200229983,-0.346742493,-0.148292493,-0.028836368,0
1.608276154,0.114966309,-1.447006156,0.307207958,-0.083509953,1.027082414,-3.44933395,1.056131098,2.75183244,1.587061698,-0.119481104,-0.185237875,-0.433414376,-0.055082672,0
-1.633735751,0.715915452,0.291993327,1.00921308,-3.174220416,1.865356057,1.40768096,1.530780467,0.445431309,-0.870221155,-0.291090593,-0.886952271,0.918921888,0.011710444,0
3.241617463,0.537035374,-2.133176443,2.756171945,-2.242864368,0.615204247,-4.652803807,-0.77566602,-3.218618252,-0.370992501,0.371773459,0.111954592,-1.053835262,0.232169715,1
3.428095315,1.068351356,-2.316644719,1.245076581,-3.691393003,-0.743124668,-3.882466409,-1.774991035,-4.90534044,-0.748811528,0.510897082,0.212212613,-0.501214349,0.086956156,1
4.114350018,-0.991404132,-0.23633692,2.790826479,-1.208733194,-0.962492868,-5.096692749,1.362803186,4.245241222,1.714486484,0.103035105,-0.062053463,-0.104288245,0.20404574,1
0.324891113,0.097770791,0.080262229,0.874688463,0.586787066,-1.084967287,0.472298666,0.554595756,-0.809829831,0.505230127,-0.096767999,-0.245495776,-0.00055772,-0.042659291,0
0.150580013,-0.407986051,-0.909786346,0.377775763,0.339498856,0.321877394,-0.886018984,-0.200571695,0.715321048,0.316836693,0.346080109,1.165107699,0.877330002,0.024852774,0
0.423116441,-0.1701137,-0.36499439,-0.622785149,-0.220434372,-0.686119091,-0.689521113,0.285783821,0.58089663,-0.313209168,-0.365589451,-0.977590097,0.488235261,-0.032328133,0
4.341342822,0.390059911,-2.2162543,2.860539089,-5.661402871,1.68157954,-2.450205109,-2.906440208,-2.426367798,-0.80208036,0.18531044,-0.129885198,0.261114274,-0.417420796,1
-1.039601087,-0.459850568,-1.155056314,-0.579906629,-2.8439152,1.71682287,2.091832454,-0.46745865,0.085595873,0.159712541,0.06321526,0.373485662,0.033043437,0.136786108,0
3.496092147,0.187931529,-3.235896564,2.81034665,-2.780002683,-0.57071126,-5.502849443,-0.938042277,-1.056834388,0.226087455,1.365298051,0.222402264,-1.326804173,-0.267247903,1
1.727699822,-1.915853681,-0.995551019,0.919015603,-2.142800107,-1.798855283,-2.322884972,-0.508026574,-0.264132802,0.106433226,2.076121315,-0.850122307,-0.306264132,0.201730347,1
4.052836909,0.694526273,-5.833487175,5.076061491,-10.44217227,0.142586785,-9.046008183,-6.847233268,-9.167994442,-3.600345262,0.515479451,0.02627323,-0.165456637,0.767476187,1
-0.793685356,0.621781701,-1.280377518,-0.390619702,0.408759022,-1.408174225,0.912501147,0.234693386,-0.740633898,0.343872631,0.404068361,0.058052711,0.262671123,-0.20640667,0
-0.4389188,0.221600318,0.515896192,0.502372154,0.041602053,-0.535323951,-0.598181067,1.071926631,0.358618669,-0.847835081,0.093552665,0.130364579,0.022634863,0.029949729,0
-1.826506514,0.586123492,0.741492342,-0.00182354,-0.788769151,0.07726407,0.257873974,1.054537998,-0.092008438,-1.154054636,0.143951389,0.173443596,1.046919239,-0.0028507,0
0.238606997,-0.346544411,-0.155506195,-0.603970656,0.407929344,0.803768518,0.254614609,0.095313428,-0.458981475,-0.443323307,-0.053990937,-0.224719421,-0.042206369,0.009171269,0
-0.88508275,0.022405596,-1.000811583,0.170004236,0.852457891,-0.287485248,0.285216165,-0.101377652,-0.682558533,1.001227469,0.138998608,-0.041927752,-0.797397909,0.053378869,0
3.256215909,0.533750625,-5.104198732,3.327159218,-4.738304032,0.603926466,-7.789215871,-3.947275451,-3.503678795,-1.035783054,0.626087051,0.072651374,-0.281283962,0.293081405,1
6.7735827,1.254434717,-4.33717343,4.584587788,-8.631371483,1.000055769,-7.126023737,-3.277625004,-4.160949011,-0.422936367,0.426356798,-0.68310748,-0.647966066,0.318693407,1
-0.759280228,0.164444687,0.416972176,1.730104938,-3.567086391,-0.164984718,1.867765992,1.407864944,0.842377219,-0.786512899,-0.225421717,-0.655707834,-0.797584507,-0.00580382,0
-1.009566903,-0.009770742,-2.024364376,0.407117473,-0.457927502,-0.235347587,-2.48253631,1.485159445,0.823252228,2.259281031,0.157244638,0.380387477,-1.670574674,0.168402048,0
0.63725287,0.057515928,0.763379671,-0.577828591,-0.419137709,-0.284406796,0.161287166,-1.315948424,-0.029694826,1.23410414,-0.105757091,-0.070660059,0.037463221,0.053355456,0
-2.063039478,-0.439485696,0.287900484,-1.894364905,-1.242193098,0.134450726,0.360423982,0.31266643,0.153383326,-1.343161536,0.557368908,1.66735595,-0.954246035,-0.139167496,0
10.33173376,4.007719094,-11.79936271,11.47042542,-16.9707351,0.150620242,-18.10220686,-10.47281178,-14.19421006,-5.068208655,1.927287698,0.291599303,-1.193190645,0.763510896,1
6.667938944,0.588747103,-13.65140307,4.480992771,-8.676136925,0.647507885,-7.244032876,-8.800398044,-16.0401831,-7.134076625,-0.85271536,0.372291768,0.457632414,-0.873825169,1
-0.036012269,0.180235831,-0.9508225,1.475105369,0.451553099,-0.705356943,-0.300381579,0.260480484,0.655265914,1.152206571,0.434055493,1.16321869,0.460291566,0.020680702,0
6.947054123,2.354269198,-5.331300144,5.329725175,-9.297865468,2.7274427,-6.028377706,-6.24394481,-13.56028317,-4.206364664,1.344068448,1.644368163,-0.058106021,-0.598027545,1
7.771550035,4.865181726,-11.78281982,6.869929889,-13.62699804,0.831596545,-13.13853743,-12.42438887,-22.94322621,-8.388384935,2.482529165,0.774567508,0.602888854,0.228852566,1
1.763549441,0.221970714,-1.071773519,0.03447063,-2.067556653,0.011681555,-1.6765365,-1.641098231,-2.200959501,-0.449566282,0.443331242,0.766717737,-0.631240248,0.010052797,1
0.137212856,-1.061839768,0.866942279,-0.098139117,-0.006163376,-0.408651866,-1.360014661,-0.804801117,-0.305678122,-1.220290749,-0.508047325,0.761597528,0.492451668,-0.731793461,0
0.418720989,-0.149127218,-0.334357154,-0.867179725,-0.65562146,-1.401707881,-0.554220366,0.401076598,0.538342069,-0.109453033,-0.385625042,-1.074850329,0.44152989,-0.034313736,0
1.187002516,0.115847087,0.027861675,0.985697789,1.475743846,0.528957559,0.103949856,-0.464186225,-0.146142089,-0.461635025,-0.06827684,0.055868153,-0.268961489,0.002723359,0
-2.300079337,0.660623334,1.404949124,-0.486103139,-0.933322306,0.31129421,-0.198689987,-0.643330854,0.378426978,0.139199153,-0.205696619,-0.436341022,1.018117522,0.018889938,0
2.749023573,-1.432333004,-0.631868581,0.631077471,0.045892458,-0.919663515,-0.70681444,-0.774466962,1.831804224,1.159562648,-0.287111414,0.76575284,0.550167375,0.168476136,1
0.236480522,0.119009869,0.071675611,0.523246646,0.51447489,-0.884345482,0.41643195,0.67958088,-0.971631653,0.645297176,-0.105721087,-0.285979311,-0.408746535,-0.044497645,0
-0.420644552,-0.281614643,2.037242449,0.260353633,-0.40824141,-0.504346371,-1.206210621,-0.186470743,0.044029791,-0.689021036,-0.57025979,-0.718705323,-0.01833838,0.12733089,0
-0.308438045,-0.227747203,0.357892602,-0.454854504,-0.735235565,-0.369903428,0.245697197,1.378343007,-0.187848538,-0.328513719,0.623210311,-0.251009615,-1.309188156,0.13083859,0
1.059581212,-2.641867415,-1.092464806,-0.358633179,-0.437363565,-0.120722574,-0.880880829,0.128742652,1.708460084,0.842394578,-1.365954516,0.149825336,-0.230120024,-0.165580111,0
-0.597733485,-0.14811899,-0.349172935,-0.415475712,0.195906986,-0.572173339,0.091375241,0.141611732,-0.319759193,0.017275541,0.194011085,0.723191711,0.513653399,-0.050163483,0
1.386076657,-0.482055731,0.676584162,2.623674736,-0.839582798,-1.858780194,-3.722858834,0.813239563,2.483847315,2.008615168,-0.34152901,-0.174526656,0.134368297,-0.117724653,0
8.360218543,-9.985229851,-19.27915394,3.916160453,-9.55679647,-0.295583954,-3.550883076,-5.69309486,-10.50877421,-4.661616171,-7.604075569,2.832309586,0.164937085,-1.134478807,1
-1.259956819,0.119111709,-0.320960298,-0.252848483,0.035153145,-0.223072084,0.009254082,0.520258177,-0.49515484,-0.443837599,-0.086132753,-0.15074185,0.73530554,-0.052207329,0
-2.587451355,-0.094143828,-0.124711168,1.340967006,0.749835559,-0.818728084,0.285409822,0.245601504,-0.817761115,-0.540904108,-0.286774544,-0.628537827,0.532171015,0.34191829,0
5.024476036,-0.818982909,0.791807643,0.896477189,-3.17898296,1.818169956,0.062008847,-0.897260685,-0.123177839,-0.586441422,-0.299771776,-0.310080985,0.876167747,-0.652772479,1
0.42246526,-0.239722322,-0.148212571,1.710827799,-1.315086936,1.961229041,1.837107524,0.086669364,0.114256263,-0.116379727,-0.396124833,-0.790013771,-0.448316411,-0.078549564,0
-0.161325999,-0.249617014,0.605681161,1.073684788,0.50565044,-0.335089538,0.41383869,-1.583949527,0.176145734,1.164650273,-0.129751784,-0.797538343,0.59237535,0.063420385,0
0.805368466,0.236406397,-0.056360517,1.054770915,0.902422372,-0.631238068,-0.086836669,0.325539453,-0.318547286,0.260856622,-0.031358832,0.034084273,0.556365411,0.018356305,0
3.773187993,0.483431896,1.532902903,0.33062171,0.084458046,-0.698884652,-0.117093218,1.835846397,-1.28573565,0.880416298,0.281617243,0.811455265,-0.041433163,-0.027230161,0
2.367078074,-0.198570569,-2.833973687,3.491665618,-3.918788568,-0.99763173,-4.715767897,1.853212056,6.020490865,3.524636684,-0.475234976,-0.973978333,-0.023429977,0.077921256,1
-0.201270625,1.206725679,6.703564958,-0.397303107,0.429001983,-0.004165151,-0.425266724,-0.839461047,0.005631966,-0.385324352,-0.621245974,0.330344065,0.305678825,-1.290286155,0
2.445518819,-0.651212493,-4.710970553,4.873444377,-8.700890357,1.526229623,-8.454458608,-4.514078698,-6.397339615,-1.875539728,1.399186435,0.296108738,0.637884368,1.356521957,1
4.673140921,-0.025756025,3.380233925,-0.699044628,-3.378138776,1.07271533,-0.928823638,-0.804537656,1.061735965,0.58345436,-0.569937195,0.540172388,-5.82e-05,-0.526480424,0
1.785996509,1.167986401,-4.701666247,3.649446206,-4.315766477,0.671642162,-7.710512371,-4.160823202,-6.685038401,-1.906485001,0.904582404,0.729968025,-0.370873948,0.196505642,1
-0.1951574,0.10426501,-1.016460155,-1.416602916,-0.023299295,-0.750883116,-0.348449968,-0.40644503,0.105565143,-0.827769456,-0.513753649,-1.528124018,-0.015138303,0.131767715,0
-2.648021672,0.687326765,-0.215693143,0.821333958,-0.477720026,-0.476355832,-0.222939197,1.140606928,0.153586388,-1.764765033,0.163827622,0.220473235,-1.685719014,0.102643625,0
0.340741098,-0.043516767,-0.201483011,1.246973864,0.621188022,-0.606423745,-0.522038632,0.427935337,0.375424293,0.10793696,-0.302170308,-0.8203488,0.595143639,-0.040714531,0
1.525389966,-0.266102026,-0.341195558,0.200262734,0.463481557,0.636343931,-1.431292169,0.61226658,0.339335727,0.580013338,0.173369986,0.244063146,0.165652703,-0.048682321,1
-1.259753273,0.953347344,-1.698609273,1.093569691,1.328763907,-0.137285031,0.596498929,-0.35307707,0.392343728,0.976442651,0.312528613,0.747503848,0.664527733,-0.34580514,0
-0.527142506,-0.141968578,0.680322716,1.393712288,-0.068326506,-0.180371358,0.175955611,1.35322893,0.030217092,-0.789417814,0.36571388,0.286182426,0.354511706,0.054206321,0
3.511542659,-13.23608008,2.256434608,-1.195861487,0.932052764,0.250041409,0.658394215,-1.776253768,1.140924387,2.022601761,4.824666672,-1.434384073,-1.140559111,0.087281149,0
-1.069113315,-0.492314746,1.323305381,-1.021963097,-1.507978627,-0.596798311,0.410211153,-0.487403809,0.538691781,-0.133426081,0.144785097,-1.049433431,0.564289306,0.082882632,0
4.410819082,-0.125698745,1.752353737,0.545039112,-3.74146798,0.215929297,2.124314481,-0.242896796,0.443659203,1.429125211,0.351763417,1.458227828,0.05092323,0.05012819,0
1.307225385,0.513301487,-0.071813308,0.864072858,-0.255260467,-2.48568109,0.777777022,-0.93629283,0.696492245,0.026349199,-0.001347973,0.051074103,0.191117302,-0.304749254,0
0.942551123,0.634724,-2.297093577,2.091115149,-1.590556969,-1.254223422,-1.425805424,-1.171707745,-3.346696736,-0.788103516,0.511613597,0.022608577,0.059091181,0.003352418,1
1.163076823,-0.008875518,-1.420899545,1.509709893,-0.203534865,-0.09454733,-3.21718866,1.340388733,2.245891264,1.83429707,-0.221562649,-0.536171647,-1.669329497,0.069390457,0
11.84662166,1.344182024,-13.01062364,9.702870553,-13.90215779,0.832743976,-13.53947474,-7.865026978,-11.81842945,-4.762815024,-2.344312768,1.00751899,-1.046837554,-1.416300252,1
-0.248965541,0.235946566,-0.826650997,-1.083457363,-0.092153568,-0.651844328,0.474920307,-0.006987879,-0.12476529,-0.369153268,0.164884592,0.268296925,0.409103123,0.181140971,0
